"ID","Label","miscanthus_sinensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_6wks","control_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs control_6wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_15wks vs control_6wks","miscanthus_sacchariflorus_4x_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_6wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sinensis_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_sinensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_4x_15wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_6wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs miscanthus_floridulus_15wks","miscanthus_floridulus_15wks vs control_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_15wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_15wks vs miscanthus_floridulus_6wks","miscanthus_floridulus_15wks vs control_6wks","miscanthus_floridulus_15wks vs miscanthus_sinensis_6wks","miscanthus_sacchariflorus_15wks vs control_15wks","miscanthus_sinensis_15wks vs control_15wks","miscanthus_sacchariflorus_4x_15wks vs control_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks vs control_15wks","miscanthus_floridulus_6wks vs control_15wks","miscanthus_sinensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs control_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sinensis_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks vs miscanthus_sacchariflorus_4x_15wks","miscanthus_floridulus_6wks vs control_6wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_6wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks vs miscanthus_sinensis_15wks","miscanthus_floridulus_6wks vs miscanthus_sacchariflorus_4x_15wks","mzCloud","mzVault","SIRIUS","control_6wks","control_15wks","miscanthus_sinensis_6wks","miscanthus_sinensis_15wks","miscanthus_sacchariflorus_4x_15wks","miscanthus_sacchariflorus_ssp_lutarioriparius_15wks","miscanthus_sacchariflorus_15wks","miscanthus_floridulus_6wks","miscanthus_floridulus_15wks","miscanthus_sinensis_ssp_transmorrisonensis_6wks","miscanthus_sinensis_ssp_transmorrisonensis_15wks"
"842","842",-3.3481519932802577,-4.253650264886446,-0.9163986171327139,-2.6874817640611894,-3.212400604229554,-2.83648414905565,-3.904585586234628,-0.205810133593328,-0.7164787658476861,-0.4401920887626112,-1.6836433785179565,-2.1682363438027252,-0.8648210895927164,1.6670063897841558,2.2630222763117054,2.927252322159692,-2.572700115969141,0.33994352730486455,1.3586181555448569,2.859489736430074,3.9176349660133702,0.39153339043347657,0.14613569937841575,-0.21931482119142487,NA,-0.961617480632782,-1.8052759474149163,2.671699915342778,2.7284892324787364,-1.7595712773676482,-2.242187284848754,-0.22364131846382662,0.00612669824970169,1.6668252866118927,-4.087440508687028,-2.5939667368456476,-3.292958357971532,-1.4283143181104698,-1.7188472725102812,-2.2972261628757344,0.939068631717781,-0.2647124721688492,2.3258949932852495,1.4350762565577355,1.1871566738260348,0.4512009607466432,2.8651630879320784,3.396377658950481,4.103082995808371,1.0138998955391898,0.774666635301859,1.4128184413794251,3.7667516685235505,4.427680318102659,5.002091172864173,NA,NA,NA,"4","4","4","3","2","4","4","4","4","4","4"
"242","242",-2.7160214109140703,-3.3818021493250825,-2.551843278353232,-2.72743190119704,-2.6921467608589005,-2.751306551252206,-3.289536900831852,-2.781613817425626,-2.74632867708749,-1.7204747803757883,-1.6851896400376525,-2.251844801279695,1.0611390370498341,1.0069571208212516,1.0308317708764214,1.8428525754701681,0.054181916228582594,0.023874650055169866,0.8684079738808066,-0.030307266173412728,0.7450930049013884,-0.03528514033813934,0.5313700209039105,0.5666551612420427,-0.7299173990390742,0.06790945431392004,-2.1839353469657716,4.626935684804867,2.375090883525168,-1.5437223855477278,-1.3139518464753372,-1.3681337627039198,-1.34425911264875,-0.6178830224047758,-4.559026230490943,-4.09556566390096,-4.060280523562824,-0.1755886228438044,-0.1994632728989707,-0.9021095809240904,-0.2297705390723941,0.8313684979774436,3.0153038449432294,2.516558138015096,3.083213299257139,3.312983838329526,3.258801922100943,3.282676572156113,3.7891907817917527,0.463460566589994,0.49874570692813336,3.2450743840156164,3.190892467787034,3.2147671178422037,3.8705053070480666,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"192","192",-3.4580253147002438,-2.8232199068580996,-3.635634263729454,-2.707795534892803,-2.4014395876259265,-3.7876705356699496,-3.1295758541249796,-2.920928126067274,-2.614572178800394,-1.712149084485283,-1.405793137218403,-2.1357073017085035,1.208779041581991,0.99564645040752,2.0568733690097964,1.4174267696396967,0.21313259117446748,1.0646947736236285,0.42178031923217674,0.8886770982143979,0.20864772805769505,-0.30635594726688353,0.42355821722322773,0.7299141644901077,0.6671105434463307,0.24350881266537172,-1.892198489043139,4.742973096991896,2.6072657952833858,-0.6837806160392113,-1.3984867537013912,-1.6116193448758622,-0.5777761064896829,-1.1898390256436926,-4.499464284326521,-4.319414879768665,-4.013058932501785,0.9278387288366474,-0.05886981806610336,0.5060584096044742,0.7147061376621728,1.9234851792441638,3.8156836682873205,3.3292783164625703,4.0591924809526745,3.3444863432905017,3.1313537521160306,4.259114545038152,3.5531340713482074,0.18004940455785956,0.48640535182474665,3.1009775306251406,2.8878449394506625,3.9450837212259344,3.3096252586828427,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"1383","1383",-2.4916357236475797,-2.4285038653822113,-2.6650571912860315,-2.7786071371266736,-2.30501229141856,-3.0096560944545416,-3.0424926343423024,-2.9394099710923562,-2.5279411140278043,-2.9644283612537627,-2.3186224214893443,-5.7445316055878735,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.631986064513562,1.9051010318503856,2.5871463752950916,NA,1.8632137693908248,-4.016465387696208,5.473530942873804,NA,NA,NA,NA,NA,NA,-3.631402332651515,-3.3100582458003345,-2.0946669613827993,NA,NA,NA,NA,NA,3.1878503608347373,2.718336633003439,4.889187100673269,5.734714567127281,6.17782660400443,4.917125611382115,5.218535457893697,0.5367351513124348,1.0529381941017952,3.494721687049104,3.0929320834082468,3.695231432950596,3.6737883127394646,NA,NA,NA,"4","2","4","2","4","2","4","4","1","4","2"
"1417","1417",-1.5197124202211967,-2.320426111811493,-2.648840931435412,-3.5230591714907007,-2.108274506721145,-2.290624578785657,-2.3458032938080997,-4.098987211048922,-2.6931313398092556,-2.434905328477221,-0.7416087083689966,-2.773401485084296,0.8058004264983332,1.452112089112834,0.4284069774973709,0.684933547768221,NA,NA,NA,NA,NA,-0.6554159305686831,2.0093876919230347,2.4761504407545907,NA,0.9055211825617597,-2.1679250017232867,4.976812199921657,1.5967622391744278,NA,NA,NA,NA,NA,-2.7106840133016483,-3.157448138379749,-1.5597940685143534,NA,NA,NA,NA,1.1994259836786618,3.208207391371406,1.780783471979145,3.6252758849490405,5.185169243106728,5.163884704585907,3.82111040626895,4.618152097088384,0.6799879360895957,1.3996933136913192,2.8185927167253553,3.2336122897365698,2.597491598909663,2.914925073557715,NA,NA,NA,"4","4","4","1","3","2","1","4","3","4","4"
"929","929",-1.6420537204600159,-2.297774801538125,-5.310834763444845,-3.110208432808971,-0.6393501452897468,-4.561816036906286,-5.383899705701676,-3.076799990321451,-0.8570375314346315,0.01977252122873452,2.9081680750682537,-0.24716396199630708,3.117581409392262,3.4961807830440996,4.528972640615386,5.541326125112754,-1.0715774889090959,1.2675100743099392,1.4635624753999465,1.382595597077085,3.001815066255851,-2.749497594099658,0.26693648322503094,2.939709509825132,NA,-0.3532990853455473,-0.6004630473418544,4.283482739196408,4.079029073755677,1.512115306368056,-0.8932101313403606,-0.6707635238687288,0.7636786645930229,1.8694464055608684,-4.735283612548244,-3.8924182578077904,-0.5524731218933709,1.516922037358988,NA,NA,2.093699460026599,5.17162798815178,5.77312832512477,2.166495297479635,5.733033217456839,3.339891537194841,3.992249148794272,4.620846618140256,5.948453509340521,0.6202355685705889,3.505308755609498,3.7692304288652494,4.049992134173394,5.295297799423377,6.253033911921445,NA,NA,NA,"4","3","4","4","2","4","4","4","4","4","4"
"1928","1928",-2.232378293176204,-1.3681657169227712,-1.848776986342969,-2.2402377702462672,-0.5004798523894962,-3.8206199106543224,-3.175160749368292,-2.5644784551169444,-0.2171911911427884,-0.6584490524261284,0.9855684848287964,-1.3536877377207226,2.545143457818174,1.884433232831121,3.1981449271057514,2.0350014635693157,-0.2834940990264734,1.5436753148578326,0.892964568522526,1.037335634768862,0.92282744819663165,-1.549938017621109,0.6952386852945942,2.288181513725984,0.9273227173717622,0.33198847442666946,-1.0216992632940531,4.155599890001508,2.7027930645443767,-1.5490128331761994,-0.7501800266979046,-2.189371503736016,-0.16772959054307535,-0.5442496794008029,-4.7102173646727294,-3.7985018410657467,-3.026081166084367,-0.30061715094286967,-2.1373450559189564,-1.426169609725477,-1.4166834338248258,1.1903279339168407,2.2120271972108974,0.2732438971991371,2.5440156716375633,3.233148427303451,2.6148252473173237,4.576272756644592,3.6459343769535835,0.3632502108679283,1.9456537451987863,3.1843330118744255,2.7251770528533577,4.07487697124213,3.641431474562502,NA,NA,NA,"4","4","4","3","4","4","4","4","4","4","4"
"1084","1084",NA,NA,-3.0632438213849476,-3.8358857279565157,NA,-3.371713585093257,-2.6531832710154077,-3.436165638333417,NA,0.21647480662976903,0.42224700869858367,0.7918071516170926,4.324799072324485,3.534954274676071,3.2871462253625197,2.6303219981195163,NA,NA,NA,NA,NA,-1.4329673950882906,0.09884513406067796,0.789403961920037,NA,0.07424376687810152,0.5600000933104248,3.2061080553254193,3.2902162876603427,NA,NA,NA,NA,NA,-3.471280604372197,-3.468235345336602,NA,NA,NA,NA,NA,3.9771391094425788,3.206026385270814,NA,2.4452700804721985,3.3427485442619727,3.298211673319713,2.789000180205992,3.2643971396870874,-0.397563390023425,1.0765956732293454,3.2006538342300566,4.165030095428971,4.216456114315282,2.857307304806806,NA,NA,NA,"4","4","4","1","2","3","2","4","1","4","4"
"542","542",-3.6941139100419456,-2.448045188805292,-4.064098370355026,-1.0011950875610438,0.5402221036350667,-5.797702805959304,-4.468836207660964,-1.2601487712753396,0.4300846052821399,-0.15113067881155118,1.3893982961096683,-0.4446039933925583,1.1090180924637885,0.8500644087494891,5.226050458513399,4.692769373156427,0.25895368371429583,4.488786545336062,3.2877158297964186,4.280656450611289,3.627320491965577,-1.5762458885932205,0.2934733145810071,1.7190347556282077,1.266618055479924,0.564678353648361,0.12007436025580276,7.860392176098447,7.860336790122705,-3.4663975481302316,-7.38998146727425,-5.968902142324605,NA,-2.1011664429346197,-7.1192037084636155,-7.299671439300624,-5.4021354486529916,3.2409778112941936,-1.1453245359176236,-0.10877860732174227,3.218237475852149,3.6904982352032896,4.230126402722135,2.7830268382899774,5.034086459989378,1.5536220858563432,1.2946684021420474,5.646767437617271,4.706746456300362,-0.2712050390673575,1.3388351043439641,0.9889437322079857,0.7299900484936828,5.300973015472579,4.165426454773435,NA,NA,NA,"4","4","4","4","4","4","4","4","3","4","4"
"550","550",-2.9818481800394565,-3.06788757380761,-5.239097926913399,-4.038071399051297,-2.9685759468054655,-3.805836506934824,-4.2824357691035075,-2.1578474546080066,-1.447990806116774,0.04210137362214539,1.0092371881619968,-0.004203736559254878,2.199948828230152,4.191059307843133,3.9266059399467927,4.406315490800701,-2.076208086715294,-0.135794052225652,0.2212682290210708,1.5983834959924081,2.107531920649098,-0.876530970965888,0.046305110181400266,0.8571583963631788,-0.29893786723313553,0.6038276058580472,0.5996238692987923,5.619036684484509,6.1196430079730675,NA,-3.5373702500889976,-1.6370731233519145,-2.0396462268679088,NA,-5.495609044102949,-5.525989725168884,-5.197290573873346,0.25496237567567803,0.6937426269365758,NA,2.972029427881182,4.627326006892549,4.396805479406712,3.540908455373504,5.127338656135038,2.204152564789407,3.95403911403632,4.042011887074722,4.138603223111581,-0.5575224956766434,0.3136745641702454,1.6003249589313633,3.5891714232476026,3.2452781905309536,4.082355992702645,NA,NA,NA,"4","3","4","4","2","4","4","4","1","4","4"
"933","933",-4.7389139459817855,-4.450927501744648,-4.447883787538,-4.359573875532188,-4.510428126310838,-4.53810344715593,-4.2434154653843095,-3.1702808878467117,-2.789713274179398,-0.9699751944576889,-1.1522511766911059,-1.5197449646165921,2.384155721642447,3.507109010166296,3.8939614519364696,3.2803766819322355,-1.3882327867849824,0.15193061150472076,-0.0666544232200863,2.365844210190481,1.8296768418880802,0.182275982233417,0.5497697701589033,0.3674937879254898,0.2949587691408304,-0.4300983816116286,-1.9498433462282208,7.3967375320058615,5.2238144714746895,-1.933927573067887,-3.0827441228041366,-2.6928948509564172,NA,-2.2224379632006404,-6.311278134282496,-6.905385856498608,-6.217561314830782,0.18614606216200613,-0.19949705677775853,0.3236495265008159,1.8951260864854866,3.546151385455275,5.590049650520033,5.573787034775961,5.238551477947027,3.5358312000629653,4.76315427473914,5.270456293090163,5.0573211191350715,0.9798681517705319,0.7975921695371184,4.174343206028627,5.436502357173378,5.620472655227715,5.5332958463022095,NA,NA,NA,"4","4","4","4","4","4","4","4","1","4","4"
"326","326",-3.8588804129375767,-4.041405739113625,-4.537591796975821,-2.689540375750486,-2.534256736872699,-3.8561896942028966,-4.46411658433011,-3.2749925801774076,-3.1197089412996206,-1.4329318163526885,-1.2776481774749016,-1.8160079250746435,1.842060763824719,1.2566085593978045,2.419491666699294,2.824837579978272,0.5854522044269217,1.1508355207166474,1.6850639221634545,0.6000362385018931,1.0536575727723658,-0.1552836388777905,0.38307610872194786,0.5383597475997348,-0.4215748107723698,-0.3041705197550293,-2.1201784448296657,6.838824460814205,4.973295415838862,-1.3400326420525133,-3.450872252901629,-3.6631585317635285,-2.9443813075995102,-2.2148698417518453,-7.242259728532041,-6.745181140413976,-6.123760475333931,2.273472663542428,0.5132668803157792,0.3470760819769261,1.7123133375523665,3.041582001401146,4.897209915478914,4.768251076276261,5.0097118961220275,3.6580686888993554,3.072616484472441,4.502915490060381,4.807086923317559,0.6872466284769772,0.8425302673547641,3.9622392086543847,3.37678700422747,4.743244242498815,5.07627517306873,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"41","41",-3.900556615868396,-4.1107427154178175,-7.5898090707848915,-3.1503726168356536,-3.9701408506160334,-3.2656068874181656,-3.2909744816374413,-4.800980345367634,-5.722905712021916,-6.486169885824722,-6.802215529893051,-6.6943086466641795,-1.3989048533792534,-3.222358108529331,-3.020322260979359,-3.326423715298212,1.887969858541588,0.08954129818277323,0.14060186480178416,-1.661041606195223,-1.740362210374439,0.8197682337803727,-0.1077289766898204,-0.9274972104702037,-0.018916428301231747,-0.08248328356740942,-6.336012995295054,6.554738069310297,0.6529014967973445,0.6693703187044413,-2.3067351114514345,-3.774644438547277,-3.5033955277332716,-3.9482617997815233,-6.983636645045252,-6.371749466785882,-7.0752463054029135,4.0627456685664,3.6412317031437915,4.446333553974206,1.8978608622549515,1.0781502630451492,7.643172226067701,8.330997427103977,7.015572662078373,4.921196855316282,3.0426436401458403,3.183445404915336,3.183245504947621,-0.02524569312241809,-0.8450139269027908,5.471689418852758,3.125126923713246,3.3776280323668253,3.265728788515027,NA,NA,NA,"4","3","4","4","4","4","4","4","4","4","4"
"112","112",-3.2315057349412903,-5.109767323038454,-6.364414083199737,-2.6918797492548485,-3.177733283048731,-2.908099492900913,-4.6798476016634005,-4.228102019474971,-3.9672724823860293,-6.661371011390692,-6.762436662702033,-6.923253362530179,-2.6995854745808074,-3.431292594602919,-3.453121113605693,-1.9273984261224157,1.699248967984797,0.08752315418718126,2.3912664746684946,-1.5965952150008036,0.2627049091645972,0.38063401295723054,-0.25511596917587553,-0.6357499821331096,-1.8763049608543199,0.25760082895719805,-6.317910073069704,5.5810729039922045,-0.32558741546978354,1.1800465160788036,-0.9527593648337742,-2.7360214313083837,-3.082114368153853,-0.985848888725684,-5.687803245450823,-5.71583275386865,-6.197410024010939,3.7096545511884287,3.979111881281799,NA,2.1151249370261027,-0.13262973859590943,6.313449512593561,6.658340477623906,6.315409954652136,4.658954686198719,2.652896865813922,2.810185646361056,4.604632825695223,-0.5127167981330736,-0.8933508110903077,3.6917616307267025,2.4304199257191783,2.3815499897922088,4.6811905194840655,NA,NA,NA,"4","2","4","4","4","4","4","4","4","4","3"
"106","106",-3.2644233061389443,-4.095372763986287,-4.829349136322783,-2.931221171134954,-3.7512651331616063,-2.4918515311154508,-3.2753288019596347,-3.2683547736866387,-4.0883987357132945,-6.460085287259268,-7.2801292492859275,-6.490345102137404,-3.191730513572633,-3.5288641161243177,-3.9331515786804765,-3.184756485299637,0.3371336025516882,-0.4209120407952298,0.3441076308246842,-0.7407795276954907,0.00697402827299598,0.8200439620266451,0.03025981487813567,-0.7897841471485201,-0.8411052960679584,-0.21187579197557938,-6.702220894112983,6.015965002929111,-0.41547578559179854,-0.08546342677351859,-2.9396883231860755,-2.5190410415455027,-3.2523431899097197,-2.4350783817202597,-6.471869101032755,-5.658957732062859,-6.53423067406656,1.8380706300488079,2.3846461302708164,1.6837790620639979,1.2586647584344206,-1.7840578777326357,4.909756120142415,5.411539124925511,4.622850575578511,3.2986145885647744,2.9614809860130897,2.528584836993968,3.3055886168377704,0.2421356068537115,-0.5779083551729478,3.510490380540354,3.173356777988669,2.773136148442177,3.5174644088133498,NA,NA,NA,"4","4","4","4","4","4","4","4","4","4","4"
"263","263",-3.9026104867891718,-3.6262826514438338,-4.097387634353321,-1.6122551184527474,-3.080698355257617,-2.278475499918269,-2.0846540382154686,-4.9836290243136645,-6.845228101966125,-5.218817309185429,-6.142151309380171,-4.167202056625129,NA,-3.8404604916799485,-2.6004654529999733,-1.73440997954852,2.7400378567303463,0.7557898768733295,0.8622383697786908,-1.8357022272430576,-3.903807441421314,1.4883534177806688,0.20938695148841546,-1.2789664662922604,0.1766291502114079,-0.16607436864536496,-5.76412928002512,5.038126728749241,NA,NA,NA,-4.623712865599195,-2.649163068598785,-3.179743372025296,-5.708827663443074,-4.410050023000583,-5.473199348851004,3.064979940758363,2.64628428490337,2.4940414998093807,NA,NA,5.488304906103956,6.3700447368513196,5.137958857101623,5.9630311079006795,1.6521453216196456,2.6147531146788765,2.3548576534772785,0.37546132013376976,-1.112892097646906,5.30743294872471,1.787245764589894,2.752772542989341,2.659537539286248,NA,NA,NA,"4","3","4","4","4","1","4","4","1","4","1"
"364","364",-5.116542695572836,-4.269541468122515,-5.3234589600053965,-3.651849968717709,-3.7804655175799233,-5.082312059203261,-4.180024876904476,-4.540521053735759,-4.700221035893861,-6.080566180920396,-5.298550497812098,-5.3563043265505215,-0.9864056079629009,-2.4160892306523962,NA,-1.7101202147643981,1.6469705584449592,1.4900557359085518,0.26868753095261866,0.3224416012674638,-0.15914425447507696,0.06262545891540228,-0.4833691400999669,-0.5459945990153692,0.9319007413384881,-0.25934055605382156,-6.70092008222657,5.510389375527385,NA,NA,-1.8237893577164073,-2.3336011463727075,NA,-2.271656503265607,-6.766818274024427,-6.262258989676777,-6.218391458046646,2.5580450824742833,NA,1.9125593786425164,1.4598860956420232,NA,5.977117247193586,5.997809894007883,4.522032778301302,4.419891310264475,3.1524310003895764,4.4060528080844,3.7357627121891284,-0.22402858404614534,-0.2866540429615405,4.278135617831495,3.157109315866137,5.105231319339417,3.5344312634500703,NA,NA,NA,"4","1","4","2","4","4","4","4","3","4","3"
